-8.976197, 0.040601, 14.616402, 0.407106, 0.828918, -0.0, -0.0, 1.0, -1.0, 0.0, 0.0, 
-8.976197, 0.293278, 14.616402, 0.407106, 0.759121, -0.0, -0.0, 1.0, -1.0, 0.0, 0.0, 
-9.117724, 0.293278, 14.616402, 0.4462, 0.759121, -0.0, -0.0, 1.0, -1.0, 0.0, 0.0, 
-8.976197, 0.040601, 14.616402, 0.407106, 0.828918, -0.0, -0.0, 1.0, -1.0, 0.0, 0.0, 
-9.117724, 0.293278, 14.616402, 0.4462, 0.759121, -0.0, -0.0, 1.0, -1.0, 0.0, 0.0, 
-9.117724, 0.040601, 14.616402, 0.4462, 0.828918, -0.0, -0.0, 1.0, -1.0, 0.0, 0.0, 
-9.117724, 0.040601, 14.616402, 0.780265, 0.482691, -1.0, -0.0, -0.0, 0.0, 0.0, -1.0, 
-9.117724, 0.293278, 14.616402, 0.780265, 0.412893, -1.0, -0.0, -0.0, 0.0, 0.0, -1.0, 
-9.117724, 0.293278, 14.474874, 0.81936, 0.412893, -1.0, -0.0, -0.0, 0.0, 0.0, -1.0, 
-9.117724, 0.040601, 14.616402, 0.780265, 0.482691, -1.0, -0.0, -0.0, 0.0, 0.0, -1.0, 
-9.117724, 0.293278, 14.474874, 0.81936, 0.412893, -1.0, -0.0, -0.0, 0.0, 0.0, -1.0, 
-9.117724, 0.040601, 14.474874, 0.81936, 0.482691, -1.0, -0.0, -0.0, 0.0, 0.0, -1.0, 
-9.117724, 0.040601, 14.474874, 0.4462, 0.828918, -0.0, -0.0, -1.0, 1.0, 0.0, 0.0, 
-9.117724, 0.293278, 14.474874, 0.4462, 0.759121, -0.0, -0.0, -1.0, 1.0, 0.0, 0.0, 
-8.976197, 0.293278, 14.474874, 0.485295, 0.759121, -0.0, -0.0, -1.0, 1.0, 0.0, 0.0, 
-9.117724, 0.040601, 14.474874, 0.4462, 0.828918, -0.0, -0.0, -1.0, 1.0, 0.0, 0.0, 
-8.976197, 0.293278, 14.474874, 0.485295, 0.759121, -0.0, -0.0, -1.0, 1.0, 0.0, 0.0, 
-8.976197, 0.040601, 14.474874, 0.485295, 0.828918, -0.0, -0.0, -1.0, 1.0, 0.0, 0.0, 
-8.976197, 0.040601, 14.474874, 0.785157, 0.069798, 1.0, -0.0, -0.0, 0.0, 0.0, 1.0, 
-8.976197, 0.293278, 14.474874, 0.785157, 0.0, 1.0, -0.0, -0.0, 0.0, 0.0, 1.0, 
-8.976197, 0.293278, 14.616402, 0.824251, 0.0, 1.0, -0.0, -0.0, 0.0, 0.0, 1.0, 
-8.976197, 0.040601, 14.474874, 0.785157, 0.069798, 1.0, -0.0, -0.0, 0.0, 0.0, 1.0, 
-8.976197, 0.293278, 14.616402, 0.824251, 0.0, 1.0, -0.0, -0.0, 0.0, 0.0, 1.0, 
-8.976197, 0.040601, 14.616402, 0.824251, 0.069798, 1.0, -0.0, -0.0, 0.0, 0.0, 1.0, 
-9.117724, 0.040601, 14.616402, 0.154167, 0.828918, -0.0, -1.0, -0.0, -1.0, 0.0, 0.0, 
-9.117724, 0.040601, 14.474874, 0.154167, 0.868013, -0.0, -1.0, -0.0, -1.0, 0.0, 0.0, 
-8.976197, 0.040601, 14.474874, 0.115073, 0.868013, -0.0, -1.0, -0.0, -1.0, 0.0, 0.0, 
-9.117724, 0.040601, 14.616402, 0.154167, 0.828918, -0.0, -1.0, -0.0, -1.0, 0.0, 0.0, 
-8.976197, 0.040601, 14.474874, 0.115073, 0.868013, -0.0, -1.0, -0.0, -1.0, 0.0, 0.0, 
-8.976197, 0.040601, 14.616402, 0.115073, 0.828918, -0.0, -1.0, -0.0, -1.0, 0.0, 0.0, 
-8.976197, 0.293278, 14.616402, 0.191707, 0.868013, -0.0, 1.0, -0.0, -0.9999999958360565, 0.0, 9.125725747729107e-05, 
-8.976197, 0.293278, 14.474874, 0.191707, 0.828918, -0.0, 1.0, -0.0, -0.9999999958360565, 0.0, 9.125725747729107e-05, 
-8.986012, 0.293278, 14.484689, 0.194419, 0.831629, -0.0, 1.0, -0.0, -0.9999999958360565, 0.0, 9.125725747729107e-05, 
-8.976197, 0.293278, 14.616402, 0.191707, 0.868013, -0.0, 1.0, -0.0, -0.9999999833482831, 0.0, 0.00018249228383311456, 
-8.986012, 0.293278, 14.484689, 0.194419, 0.831629, -0.0, 1.0, -0.0, -0.9999999833482831, 0.0, 0.00018249228383311456, 
-8.986012, 0.293278, 14.606586, 0.194419, 0.865301, -0.0, 1.0, -0.0, -0.9999999833482831, 0.0, 0.00018249228383311456, 
-8.976197, 0.318638, 14.616402, 0.103138, 0.868013, 1.0, -0.0, -0.0, 0.0, -1.0, 0.0, 
-8.976197, 0.318638, 14.474874, 0.103138, 0.907108, 1.0, -0.0, -0.0, 0.0, -1.0, 0.0, 
-8.976197, 0.367799, 14.474874, 0.089558, 0.907108, 1.0, -0.0, -0.0, 0.0, -1.0, 0.0, 
-8.976197, 0.318638, 14.616402, 0.103138, 0.868013, 1.0, -0.0, -0.0, 0.0, -1.0, 0.0, 
-8.976197, 0.367799, 14.474874, 0.089558, 0.907108, 1.0, -0.0, -0.0, 0.0, -1.0, 0.0, 
-8.976197, 0.367799, 14.616402, 0.089558, 0.868013, 1.0, -0.0, -0.0, 0.0, -1.0, 0.0, 
-9.117724, 0.293278, 14.616402, 0.230802, 0.868013, -0.0, 1.0, -0.0, -1.0, -0.0, 0.0, 
-8.976197, 0.293278, 14.616402, 0.191707, 0.868013, -0.0, 1.0, -0.0, -1.0, -0.0, 0.0, 
-8.986012, 0.293278, 14.606586, 0.194419, 0.865301, -0.0, 1.0, -0.0, -1.0, -0.0, 0.0, 
-9.117724, 0.293278, 14.616402, 0.230802, 0.868013, -0.0, 1.0, -0.0, -1.0, 0.0, 0.0, 
-8.986012, 0.293278, 14.606586, 0.194419, 0.865301, -0.0, 1.0, -0.0, -1.0, 0.0, 0.0, 
-9.107909, 0.293278, 14.606586, 0.228091, 0.865301, -0.0, 1.0, -0.0, -1.0, 0.0, 0.0, 
-9.117724, 0.318638, 14.616402, 0.269896, 0.828918, -0.0, -1.0, -0.0, -0.9999999958360565, 0.0, -9.125725743658705e-05, 
-9.117724, 0.318638, 14.474874, 0.269896, 0.868013, -0.0, -1.0, -0.0, -0.9999999958360565, 0.0, -9.125725743658705e-05, 
-9.107909, 0.318638, 14.484689, 0.267185, 0.865302, -0.0, -1.0, -0.0, -0.9999999958360565, 0.0, -9.125725743658705e-05, 
-9.117724, 0.318638, 14.616402, 0.269896, 0.828918, -0.0, -1.0, -0.0, -0.999999983348283, 0.0, -0.00018249228379207426, 
-9.107909, 0.318638, 14.484689, 0.267185, 0.865302, -0.0, -1.0, -0.0, -0.999999983348283, 0.0, -0.00018249228379207426, 
-9.107909, 0.318638, 14.606586, 0.267185, 0.83163, -0.0, -1.0, -0.0, -0.999999983348283, 0.0, -0.00018249228379207426, 
-8.976197, 0.318638, 14.474874, 0.230802, 0.868013, -0.0, -1.0, -0.0, -0.9999999845661983, 0.0, 0.0001756917839349907, 
-8.976197, 0.318638, 14.616402, 0.230802, 0.828918, -0.0, -1.0, -0.0, -0.9999999845661983, 0.0, 0.0001756917839349907, 
-8.986012, 0.318638, 14.606586, 0.233513, 0.83163, -0.0, -1.0, -0.0, -0.9999999845661983, 0.0, 0.0001756917839349907, 
-8.976197, 0.318638, 14.474874, 0.230802, 0.868013, -0.0, -1.0, -0.0, -0.9999999964333163, 0.0, 8.445926489143517e-05, 
-8.986012, 0.318638, 14.606586, 0.233513, 0.83163, -0.0, -1.0, -0.0, -0.9999999964333163, 0.0, 8.445926489143517e-05, 
-8.986012, 0.318638, 14.484689, 0.233513, 0.865302, -0.0, -1.0, -0.0, -0.9999999964333163, 0.0, 8.445926489143517e-05, 
-9.015416, 1.563573, 14.514092, 0.365983, 0.012782, -0.0, -0.0, -1.0, 1.0, 0.0, 0.0, 
